name,age,monthly income,ns1,ns2,ns3,city(made-up),nationality,sb,gender,phone,marital status,current employment status,most recent occupation,dbms,visualization tools,experience(in years),days_since_applying,continent,num_skills
Charles Wilson,54.0,105387.0,c,0,missing,West William,Northern Mariana Islands,True,missing,741-407-5415,missing,unemployed,"Teacher, special educational needs",SQL,PowerBI,3,1093.0,Oceania,2
Karla Wade MD,44.8,129640.0,a,0,001,Ianhaven,Belize,True,F,303-797-7840x46621,missing,missing,Sports coach,missing,R,4,49.0,North America,2
Claudia Price,25.0,106064.0,missing,0,003,Port Kathyhaven,Guinea,True,missing,5953505268,married,unemployed,Energy manager,Python,Tableau,6,501.6,Africa,2
Christopher Fuller,38.0,119141.0,c,0,001,East Sarahchester,Jersey,True,missing,197.454.2586x80625,missing,missing,Seismic interpreter,SQL,missing,8,284.0,Europe,2
James Gardner,37.2,7797.0,a,0,003,New Timothyport,Malta,False,M,(533)816-6601,missing,freelancer,Passenger transport manager,Excel,R,4,949.0,Europe,2
Katelyn Salazar,41.8,77076.0,missing,1,001,Johnfort,Netherlands,True,Other,952-399-5142,single,missing,"Programmer, applications",Excel,missing,9,135.0,Europe,2
Andres Johnson,33.2,148022.0,b,1,003,Ingramchester,Thailand,True,missing,(490)434-5080,married,unemployed,Location manager,SQL,PowerBI,6,372.0,Asia,2
Laura Richard,42.4,147628.0,b,0,missing,South Rose,Cuba,True,Other,001-530-849-1264,missing,unemployed,Fashion designer,missing,R,8,412.0,North America,2
Richard Boyer,42.452599388379205,21117.0,b,0,missing,Jenniferville,Gibraltar,False,Other,+1-988-928-8232x213,married,missing,Production engineer,Excel,R,9,539.2338129496403,Europe,2
Debra Stone,42.452599388379205,5845.0,b,1,missing,Blackwellport,Bahrain,True,M,001-385-698-4653x43548,missing,missing,"Administrator, charities/voluntary organisations",Excel,missing,7,539.2338129496403,Asia,2
Vanessa Holmes,25.0,53669.0,c,0,missing,Port Dennisville,Paraguay,True,F,294.085.6541x96600,married,freelancer,Multimedia specialist,missing,PowerBI,3,716.0,South America,2
Shane Lloyd,50.199999999999996,39795.0,b,1,abc,East Conniemouth,Saint Lucia,True,F,479-236-2670x220,married,missing,"Engineer, communications",Python,missing,3,37.00000000000006,North America,2
Jennifer Houston,35.0,72988.0,missing,1,001,New Katelynfort,Suriname,True,Other,707.383.9603x994,missing,freelancer,"Therapist, sports",missing,missing,10,365.0,South America,2
Yvette Arnold,28.0,146020.0,a,1,003,New Andreaberg,Panama,True,F,+1-572-798-4323x829,missing,employed,Commercial/residential surveyor,missing,Tableau,4,607.8,North America,2
Mitchell Snyder,39.0,140536.0,c,0,002,Jeffreybury,Marshall Islands,True,missing,147.594.5409x3828,missing,missing,Dealer,missing,missing,0,957.0,Oceania,2
Heidi Watson,62.0,7070.0,c,1,abc,Port Paul,Panama,True,Other,+1-068-008-9441x065,single,unemployed,Fish farm manager,Python,R,2,1091.0,North America,2
Ryan Murphy,52.0,124654.0,missing,1,abc,Bradshawfort,Saint Vincent and the Grenadines,False,Other,1955543314,missing,missing,Building services engineer,Python,missing,10,230.0,North America,2
Rebecca Gomez,37.0,137896.0,b,1,abc,Port Joshuafurt,Romania,True,missing,001-606-152-2700x0822,single,unemployed,Animal technologist,missing,Tableau,4,268.0,Europe,2
Anthony Cruz,38.6,41581.0,c,0,001,Rodneyburgh,French Southern Territories,True,Other,+1-594-297-8759x20977,missing,missing,Speech and language therapist,missing,Tableau,7,263.0,Unknown,2
David Perez,60.0,83979.0,b,1,002,Chavezstad,Bahamas,False,F,+1-231-374-5904,single,unemployed,"Engineer, automotive",SQL,missing,5,60.0,North America,2
David Oconnor,48.0,149134.0,missing,0,abc,Robertmouth,Christmas Island,True,missing,001-438-771-6713,married,employed,Clinical embryologist,missing,Tableau,5,996.0,Asia,2
Stephanie Shaw,40.0,116304.0,missing,0,001,East Nicholas,Heard Island and McDonald Islands,True,missing,832.180.2602,single,unemployed,Technical brewer,missing,Tableau,3,91.0,Antarctica,2
Elizabeth Crawford,42.452599388379205,109380.0,b,0,002,Lake Lee,Equatorial Guinea,True,F,215-904-3751x9152,married,freelancer,Health and safety adviser,missing,PowerBI,5,539.2338129496403,Africa,2
Cynthia Eaton,59.0,86550.0,missing,0,001,North Bryan,Bulgaria,True,missing,+1-157-187-6928x627,married,missing,Plant breeder/geneticist,missing,PowerBI,7,540.0,Europe,2
Katelyn Hunter,36.2,111030.0,a,0,003,Bateshaven,Vietnam,False,missing,(335)589-2682x399,missing,missing,"Psychologist, forensic",Excel,missing,10,574.0,Asia,2
Barbara Sims,42.8,72803.0,b,0,abc,Jonesville,Thailand,True,missing,001-989-616-5526x95772,missing,missing,Public affairs consultant,Python,PowerBI,2,68.0,Asia,2
John Webb,42.4,93372.0,b,0,missing,Martinezland,Kiribati,True,missing,480.477.3984x443,missing,freelancer,Clinical molecular geneticist,Excel,PowerBI,7,406.0,Oceania,2
Ann Hughes,41.0,71145.0,missing,0,missing,Hendrixview,French Guiana,True,M,(479)184-3556x645,missing,unemployed,"Development worker, international aid",Python,R,6,479.6,South America,2
Jessica Reed,35.2,34277.0,c,1,missing,Sanchezbury,Djibouti,True,F,424.724.3332,single,missing,Biomedical scientist,Excel,Tableau,2,239.0,Africa,2
Deborah Neal,36.4,125070.0,a,0,missing,Michaelton,Timor-Leste,True,M,+1-043-742-2870x2586,missing,freelancer,Air cabin crew,Excel,Tableau,9,363.0,Unknown,2
Courtney Morgan,58.0,25647.0,c,1,abc,New Johnview,Iraq,True,M,+1-948-252-6919x7902,missing,employed,"Engineer, electronics",missing,PowerBI,3,474.8,Asia,2
Sara Avila,42.452599388379205,68898.0,a,0,missing,North Charlesmouth,Wallis and Futuna,True,F,2148772377,missing,unemployed,Archivist,Python,missing,10,539.2338129496403,Oceania,2
Barbara Miller,44.8,76481.0,a,1,002,Feliciaton,Bouvet Island (Bouvetoya),True,missing,882-042-8284,married,freelancer,"Scientist, marine",Python,missing,9,329.0,Unknown,2
David Wiley,38.0,90094.0,a,1,missing,Lake Timothybury,Saint Lucia,True,missing,245.484.5576x940,missing,missing,Neurosurgeon,Python,missing,6,669.0,North America,2
Allison Whitney,53.0,95797.0,missing,0,abc,North John,Albania,True,F,186.609.9496x037,married,missing,"Production designer, theatre/television/film",Python,missing,0,509.0,Europe,2
Donna Davies,54.0,95518.0,b,0,missing,Anthonytown,Guinea-Bissau,True,Other,001-161-315-2875,missing,missing,Mental health nurse,missing,PowerBI,2,374.6,Africa,2
Natasha Lowery,55.0,118123.0,missing,1,003,Smithland,Austria,True,F,853-332-9916,married,missing,Commercial horticulturist,missing,PowerBI,1,430.8,Europe,2
Tanya Williams,31.0,51824.0,c,1,missing,Port James,Fiji,True,Other,(722)569-4146,missing,missing,"Therapist, sports",Python,R,5,342.0,Oceania,2
Danielle Ross,43.4,144593.0,missing,0,abc,Smithville,South Africa,True,missing,954.037.1863,missing,unemployed,Community arts worker,SQL,missing,4,832.0,Africa,2
Kiara Hart,42.452599388379205,30774.0,missing,0,missing,East Markbury,China,True,missing,568.112.5000x850,married,employed,Manufacturing systems engineer,missing,Tableau,2,539.2338129496403,Asia,2
Timothy Mitchell,41.4,112157.0,a,0,missing,Christopherfort,Yemen,False,F,(487)764-3419x747,missing,employed,Editorial assistant,Python,PowerBI,9,84.0,Asia,2
Bonnie Davis,42.452599388379205,47304.0,missing,0,missing,Murrayfort,French Guiana,False,F,279.971.9955,married,freelancer,Corporate treasurer,SQL,R,1,539.2338129496403,South America,2
Travis Allen,42.452599388379205,121301.0,a,0,abc,Port Sara,Guinea-Bissau,True,missing,+1-795-311-7145x2104,married,unemployed,Copy,missing,PowerBI,0,539.2338129496403,Africa,2
Cynthia Carter,42.452599388379205,128262.0,missing,1,abc,Chrisbury,Western Sahara,True,missing,001-644-345-6834x6535,single,missing,"Engineer, electrical",missing,PowerBI,4,539.2338129496403,Unknown,2
Steven Cohen,64.0,139102.0,missing,1,001,Lisaport,Samoa,True,F,+1-211-519-7270x91343,single,unemployed,Dietitian,Python,missing,10,997.0,Oceania,2
Dustin Nunez,27.0,30460.0,c,1,abc,Buchananville,Spain,True,F,001-469-637-9201x59560,missing,freelancer,Retail merchandiser,missing,R,7,515.0,Europe,2
Anthony Mendoza,45.0,41705.0,c,0,003,Vasquezstad,Nicaragua,True,F,977-459-4788x67523,missing,freelancer,Waste management officer,Python,Tableau,9,196.00000000000006,North America,2
Jose Adams,42.452599388379205,45485.0,c,0,missing,Dalestad,Burkina Faso,True,missing,(812)008-5820x7647,married,employed,"Engineer, land",SQL,missing,4,539.2338129496403,Africa,2
Elizabeth Green,55.0,138324.0,missing,1,abc,Janestad,Vanuatu,False,Other,(477)372-0054x985,married,missing,Museum education officer,missing,R,8,315.0,Oceania,2
Amanda Johnson,38.2,131367.0,c,0,abc,East Marcus,Ecuador,True,M,(972)425-8134x024,married,freelancer,Public relations account executive,SQL,Tableau,2,970.0,South America,2
Shannon Jones,40.4,98454.0,missing,0,missing,Bennetthaven,Equatorial Guinea,True,missing,581.105.6474x3839,married,freelancer,Mining engineer,Excel,missing,10,841.0,Africa,2
Robert Duran,45.0,145182.0,missing,1,001,Fernandezland,Brazil,True,missing,+1-453-386-2040x1343,married,unemployed,"Engineer, manufacturing systems",Python,Tableau,10,200.0,South America,2
Tiffany Johnson,42.452599388379205,74668.0,missing,1,001,Williamsstad,Belgium,False,M,112-531-9440,missing,employed,Clinical cytogeneticist,SQL,Tableau,3,539.2338129496403,Europe,2
Mrs. Amanda Henderson,42.452599388379205,18391.0,c,1,002,West David,Panama,True,M,938.400.7346x70948,single,missing,Sub,SQL,PowerBI,8,539.2338129496403,North America,2
Jesus Huffman,42.452599388379205,7517.0,missing,1,missing,Matthewfurt,Israel,True,F,+1-995-663-6018x8840,missing,employed,Medical physicist,Python,missing,9,539.2338129496403,Asia,2
Brandon Austin,45.6,131688.0,missing,1,missing,North Benjamin,Cyprus,True,Other,001-737-498-6905x2633,married,freelancer,"Production designer, theatre/television/film",Python,missing,8,908.0,Asia,2
Wayne King,33.2,52757.0,missing,1,003,New Jimmy,Vanuatu,True,missing,001-009-312-8043x536,married,employed,Oceanographer,missing,R,1,350.0,Oceania,2
Ronald Adams,42.452599388379205,55749.0,b,0,002,Port Heatherchester,Algeria,True,missing,001-990-534-5791x321,missing,missing,Make,missing,PowerBI,10,539.2338129496403,Africa,2
Donald Jones,57.0,89873.0,c,0,abc,Michellefort,Faroe Islands,False,F,+1-217-761-1039x322,married,freelancer,Pensions consultant,missing,missing,10,450.0,Europe,2
Andrea Webster,39.0,73905.0,missing,1,003,Crystalburgh,Nepal,False,Other,898.693.7165,missing,freelancer,Local government officer,missing,R,6,662.0,Asia,2
Carla Mills,44.4,110927.0,a,1,003,Stephaniehaven,Guam,False,missing,303.679.7516x788,single,unemployed,Medical technical officer,SQL,R,4,283.0,Oceania,2
Dean Fisher,42.452599388379205,90376.0,missing,0,missing,Palmerton,Kiribati,False,F,932.356.3466,missing,freelancer,Chartered certified accountant,Excel,PowerBI,3,539.2338129496403,Oceania,2
Nathan Baldwin,42.452599388379205,128174.0,a,1,missing,Port Jonathanberg,Mozambique,True,F,862.504.6647,missing,employed,Theatre stage manager,Excel,PowerBI,10,539.2338129496403,Africa,2
Elizabeth Trevino,40.6,79510.0,b,0,002,Port Margaret,Bouvet Island (Bouvetoya),True,Other,768.798.4194x484,missing,unemployed,Hydrographic surveyor,SQL,missing,4,859.0,Unknown,2
Jamie Turner,33.2,90941.0,missing,1,missing,Port Erin,Jersey,True,M,890.075.6550x2413,single,freelancer,"Producer, television/film/video",Python,missing,3,372.0,Europe,2
John Harper,39.2,92297.0,a,1,003,North Derrickside,Kenya,True,F,(401)144-7525x007,missing,missing,"Administrator, arts",missing,missing,0,606.0,Africa,2
John Chapman,39.2,119611.0,a,0,003,North Lawrenceborough,Nepal,True,Other,793.573.2502,missing,employed,"Surveyor, quantity",Excel,missing,1,332.0,Asia,2
Alexander Robles,33.2,27997.0,missing,0,missing,Jessetown,Burkina Faso,False,M,(528)924-5491,missing,freelancer,Chemical engineer,missing,missing,2,358.0,Africa,2
Jacqueline Rivera,39.0,94079.0,missing,0,missing,Nortontown,Sierra Leone,True,M,924.345.0789x281,missing,employed,Textile designer,missing,missing,0,554.0,Africa,2
Jill Mercer,42.452599388379205,63429.0,c,0,abc,West Lisamouth,Mayotte,False,missing,001-171-891-9615x65631,married,unemployed,Analytical chemist,SQL,Tableau,4,539.2338129496403,Africa,2
David Tucker,24.0,15342.0,c,0,003,Carrollview,American Samoa,True,Other,+1-396-611-6747x37746,married,unemployed,"Journalist, broadcasting",SQL,R,2,671.2,Oceania,2
Tracy Kim,35.0,12155.0,c,0,001,Clarktown,Netherlands Antilles,True,M,860-480-4868x621,married,missing,"Programme researcher, broadcasting/film/video",Excel,missing,7,854.0,Unknown,2
Frank Robles,30.0,37676.0,b,0,missing,Hartland,Western Sahara,True,F,160.874.7160x80309,single,missing,Immigration officer,missing,R,5,498.0,Unknown,2
Anthony Huber,30.0,99334.0,missing,1,missing,South Gina,Mongolia,True,missing,(917)084-3287x6393,single,missing,Equality and diversity officer,missing,missing,1,288.0,Asia,2
Karen Garcia,45.0,83825.0,a,1,missing,Bellstad,Saint Kitts and Nevis,True,missing,(305)248-9734,missing,freelancer,"Engineer, agricultural",Excel,Tableau,3,201.0,North America,2
Jessica May,54.0,41757.0,missing,1,001,Floresville,Kenya,False,Other,001-152-833-4764,missing,unemployed,Politician's assistant,missing,Tableau,2,774.0,Africa,2
Melissa Bass,46.2,33676.0,c,1,abc,Thomasborough,Luxembourg,False,Other,692-360-8688x2715,missing,freelancer,"Programme researcher, broadcasting/film/video",missing,R,0,293.0,Europe,2
Michael Smith,39.0,42838.0,missing,1,missing,Port Maria,Malaysia,True,missing,4392433400,married,unemployed,"Scientist, clinical (histocompatibility and immunogenetics)",Excel,PowerBI,5,451.20000000000005,Asia,2
Yvette Morrow,43.8,129699.0,missing,1,missing,South Ashley,Uzbekistan,True,F,001-330-103-2899x8525,single,freelancer,Estate agent,missing,missing,4,1016.0,Asia,2
Mrs. Amanda Vaughn,42.452599388379205,30270.0,missing,0,missing,South Joanna,Burundi,False,F,769.339.3032,married,unemployed,Information systems manager,SQL,PowerBI,1,539.2338129496403,Africa,2
Rachel Evans,42.452599388379205,64303.0,b,0,missing,Weavermouth,Cote d'Ivoire,True,Other,(010)973-4868x23884,missing,missing,Social worker,missing,missing,9,539.2338129496403,Unknown,2
Nicole Miller,42.452599388379205,43068.0,a,1,missing,New Robertmouth,Cameroon,True,F,096-854-5710,single,unemployed,Geophysical data processor,Excel,Tableau,2,539.2338129496403,Africa,2
Jermaine Davenport,38.0,95151.0,a,0,abc,East Tonymouth,Brunei Darussalam,True,F,+1-735-117-1260,missing,missing,Ranger/warden,missing,PowerBI,4,556.2,Asia,2
Kayla Bell,39.0,53842.0,b,0,abc,New Michael,Costa Rica,True,M,(410)122-6088,missing,missing,Rural practice surveyor,Python,PowerBI,5,651.0,North America,2
Elizabeth Martinez,59.0,64539.0,missing,1,001,Lake Jessica,Cyprus,True,F,001-022-664-1381x96725,missing,missing,"Psychologist, occupational",missing,missing,1,540.0,Asia,2
David White,42.452599388379205,63158.0,a,0,missing,Ayalamouth,Austria,True,missing,001-862-257-5612x0825,married,missing,Textile designer,missing,missing,0,539.2338129496403,Europe,2
Bradley Eaton,50.2,144164.0,c,0,002,Brownfurt,Honduras,True,F,001-158-933-6699x57850,married,unemployed,Historic buildings inspector/conservation officer,missing,missing,6,1044.0,North America,2
Jerome Adams,35.0,141773.0,missing,0,abc,East Rachel,Kazakhstan,True,F,+1-599-912-4084x85726,missing,employed,Acupuncturist,Excel,R,8,567.6,Asia,2
Nicholas Huff,37.0,22515.0,a,1,002,Kristinefort,Marshall Islands,False,missing,805.719.3319,married,missing,Transport planner,SQL,missing,6,413.8,Oceania,2
Elizabeth Shepherd,30.0,77408.0,c,1,001,Karinaburgh,Sweden,False,F,050-688-6469x555,married,freelancer,Chartered accountant,Python,PowerBI,10,724.0,Europe,2
Brianna Alexander,42.452599388379205,128498.0,a,0,003,Murphyhaven,Afghanistan,True,missing,(270)213-1790,missing,unemployed,Glass blower/designer,Excel,R,4,539.2338129496403,Asia,2
Lynn Zhang,39.0,116649.0,c,0,003,Scottchester,Northern Mariana Islands,False,missing,001-330-337-2498x96486,single,missing,"Psychologist, clinical",missing,R,3,649.0,Oceania,2
Julie Ferguson,42.452599388379205,32574.0,b,1,003,Port Bethside,Saint Kitts and Nevis,True,missing,001-510-321-3352x7957,missing,freelancer,"Editor, magazine features",Excel,PowerBI,1,539.2338129496403,North America,2
Trevor Mays,49.0,118709.0,b,1,missing,Boothshire,Somalia,True,missing,6160634481,missing,missing,Broadcast journalist,missing,missing,0,592.8,Africa,2
Timothy Williams,36.2,35794.0,a,0,missing,Turnerhaven,Micronesia,True,missing,001-774-426-8309,single,freelancer,Pension scheme manager,missing,missing,9,544.0,Oceania,2
Lisa Powell,42.452599388379205,11721.0,a,0,002,Shelbytown,India,True,Other,324-307-8845x874,missing,missing,Call centre manager,Excel,missing,4,539.2338129496403,Asia,2
Claire Zamora,53.2,70195.0,b,0,001,Vincentville,Greece,True,missing,596-977-7086,missing,unemployed,Product manager,SQL,missing,8,443.0,Europe,2
Karen Peterson,42.452599388379205,50103.0,missing,1,003,Lisafurt,Tunisia,True,missing,(148)614-7777x2905,married,freelancer,Photographer,Python,PowerBI,1,539.2338129496403,Africa,2
Katherine Hughes,42.452599388379205,53809.0,missing,0,003,Port Sandra,Martinique,True,Other,001-805-118-7818x115,missing,freelancer,Games developer,SQL,Tableau,5,539.2338129496403,North America,2
Mr. Timothy Jones,25.0,137676.0,missing,1,missing,Tarahaven,Bahrain,False,missing,030.096.4964,single,unemployed,"Accountant, chartered management",Excel,PowerBI,9,501.6,Asia,2
Donna Garcia,36.2,144677.0,c,1,002,Joshuaview,Serbia,True,M,(101)764-4477x91554,missing,missing,"Education officer, environmental",missing,PowerBI,5,573.0,Europe,2
Allen Vazquez,46.0,76771.0,a,0,002,North Jamesmouth,Burundi,False,F,+1-613-994-5818x32356,missing,unemployed,"Scientist, water quality",SQL,PowerBI,4,558.0,Africa,2
Jennifer Sanchez,42.452599388379205,113665.0,missing,0,missing,East Brad,Mali,False,missing,001-732-214-7143x779,missing,missing,"Programmer, applications",missing,R,5,539.2338129496403,Africa,2
James Glenn,42.4,66526.0,c,0,003,Jenniferchester,Saint Pierre and Miquelon,True,F,001-512-000-5082x99195,married,missing,Licensed conveyancer,missing,Tableau,1,502.0,North America,2
Crystal Harmon,42.452599388379205,64722.0,c,0,002,East Cameron,Pitcairn Islands,True,Other,+1-394-695-0004,single,missing,Chief of Staff,missing,missing,7,539.2338129496403,Unknown,2
Jill Yoder,45.0,122563.0,missing,1,003,Kennethtown,Pitcairn Islands,True,F,+1-508-039-8907,missing,employed,Housing manager/officer,Python,missing,4,128.0,Unknown,2
Thomas Vargas,42.452599388379205,39958.0,missing,0,missing,Port Hailey,Aruba,True,Other,919.251.9258x4402,missing,freelancer,"Administrator, education",SQL,missing,8,539.2338129496403,North America,2
Eric Kelley,42.452599388379205,6776.0,a,0,missing,New Anthony,Senegal,True,M,(127)773-4002x1085,single,missing,"Engineer, chemical",missing,Tableau,3,539.2338129496403,Africa,2
Audrey Wilson,56.0,134754.0,b,0,001,Mcknightfort,Anguilla,True,missing,+1-231-748-0148x676,missing,missing,Medical sales representative,missing,missing,2,791.0,North America,2
Timothy Munoz,29.0,117816.0,b,0,001,Meganville,Saint Kitts and Nevis,False,Other,959.242.7526x92458,married,unemployed,"Pilot, airline",Python,PowerBI,5,921.0,North America,2
Edward Fletcher,47.2,20964.0,missing,1,missing,South Christopherport,Chile,True,M,675.129.0032x721,single,missing,"Designer, fashion/clothing",Excel,PowerBI,5,813.0,South America,2
Curtis Meza,37.0,23189.0,c,0,missing,Stephenport,Turkmenistan,True,F,512-588-4034x7390,married,freelancer,TEFL teacher,Excel,Tableau,9,413.8,Asia,2
Tony Hebert,54.0,51528.0,missing,0,abc,Codyville,Armenia,True,missing,401.811.8216,single,freelancer,Ophthalmologist,Python,PowerBI,5,374.6,Asia,2
Emma Vasquez,42.452599388379205,31141.0,missing,0,missing,Stonefort,Reunion,False,missing,001-559-139-3770x8811,missing,missing,"Runner, broadcasting/film/video",missing,missing,1,539.2338129496403,Unknown,2
Gabriella Richards,53.0,42062.0,a,0,002,Danielleville,Serbia,True,M,289.995.2498x6141,single,missing,Gaffer,missing,PowerBI,8,730.0,Europe,2
Charles Spence,48.4,144441.0,missing,1,missing,North Cameron,Norfolk Island,False,Other,001-185-782-8878x778,married,missing,Trading standards officer,SQL,R,10,693.0,Oceania,2
Adam Davis,42.452599388379205,11247.0,missing,1,003,New Deborah,Congo,True,missing,+1-916-669-0607x172,missing,missing,Chief Operating Officer,Python,PowerBI,8,539.2338129496403,Africa,2
Stefanie Odonnell,30.0,147288.0,c,0,missing,North Jeremiah,Mayotte,True,missing,001-599-748-2296x61119,single,freelancer,Estate manager/land agent,missing,Tableau,5,528.0,Africa,2
Mrs. Megan Simmons,42.452599388379205,142359.0,c,0,003,Caseyland,Kenya,True,F,793-114-9693x4560,missing,unemployed,"Chemist, analytical",SQL,R,1,539.2338129496403,Africa,2
Thomas Smith,38.6,9087.0,a,1,002,Robertstad,Senegal,True,Other,353-407-7503,married,freelancer,Passenger transport manager,SQL,missing,3,257.0,Africa,2
Nicholas Thornton,43.0,69532.0,b,1,missing,Willisville,Uzbekistan,True,F,569-082-2011x7231,missing,missing,Charity officer,Excel,missing,6,892.0,Asia,2
Richard Nelson,35.0,7734.0,missing,1,missing,Sandrahaven,Saint Pierre and Miquelon,True,F,001-697-279-9734x5302,married,employed,Commissioning editor,Excel,PowerBI,2,567.6,North America,2
Casey Castro,22.0,72239.0,missing,1,missing,Pereztown,Guernsey,True,Other,001-165-630-6229x437,missing,employed,Data processing manager,Excel,missing,3,902.0,Europe,2
Marcia Miller,46.8,14357.0,missing,0,001,Jocelynton,Brunei Darussalam,True,F,(336)900-5192x4371,missing,unemployed,Land/geomatics surveyor,Excel,PowerBI,3,757.0,Asia,2
Anna Baker DVM,42.452599388379205,120873.0,a,0,002,North Troytown,Vietnam,False,Other,221-550-2269x2534,single,unemployed,Museum/gallery exhibitions officer,Python,R,2,539.2338129496403,Asia,2
Nicole Clark,47.0,45133.0,b,0,001,Toddview,United States of America,False,F,2679321072,married,freelancer,"Engineer, electrical",missing,PowerBI,7,1033.0,North America,2
Kim Schmidt,42.452599388379205,47230.0,c,0,003,Lake Jessicatown,Angola,True,M,9597294277,single,missing,Games developer,missing,missing,0,539.2338129496403,Africa,2
David Reynolds,64.0,42614.0,b,0,001,Jaymouth,Cape Verde,True,M,001-884-863-6732x8650,single,missing,Firefighter,missing,PowerBI,3,23.0,Africa,2
Felicia Goodman,42.452599388379205,129892.0,missing,1,missing,Baileyshire,Comoros,True,missing,626-559-6083x7098,married,missing,"Engineer, maintenance (IT)",missing,R,5,539.2338129496403,Africa,2
David Maxwell,39.8,99407.0,a,0,003,East William,Holy See (Vatican City State),False,missing,(880)464-2910,married,freelancer,Forensic psychologist,Excel,missing,4,303.0,Unknown,2
Felicia Sandoval,42.452599388379205,146950.0,a,1,002,West Craigstad,Monaco,True,F,361-432-5246x8492,missing,missing,Animal nutritionist,missing,missing,7,539.2338129496403,Europe,2
David Meyer,36.8,109564.0,c,0,002,Kramerville,South Africa,False,F,658.615.4185,married,missing,Logistics and distribution manager,SQL,missing,5,868.0,Africa,2
Ronald Taylor,42.4,60971.0,missing,0,abc,North April,French Polynesia,True,missing,837-871-7751,missing,freelancer,Secretary/administrator,missing,missing,0,412.0,Oceania,2
Stephen Hartman,42.452599388379205,105739.0,missing,1,002,Castroton,Macedonia,True,M,164.513.8406x2792,married,missing,Site engineer,missing,Tableau,4,539.2338129496403,Europe,2
Emma Kim,36.6,56854.0,c,1,003,Murrayburgh,Vietnam,True,F,+1-675-082-6402x274,married,missing,Immunologist,Python,missing,9,643.0,Asia,2
Angela Ray,37.8,22133.0,b,1,001,Robertsburgh,Costa Rica,True,Other,8716562766,missing,freelancer,Insurance risk surveyor,SQL,Tableau,3,311.0,North America,2
Kimberly Barry,42.452599388379205,122077.0,missing,0,missing,West Kimberly,Iraq,False,Other,+1-162-531-3099x3113,single,missing,"Administrator, Civil Service",SQL,Tableau,2,539.2338129496403,Asia,2
Julie Evans,42.452599388379205,149787.0,missing,1,missing,Scottmouth,Singapore,False,M,431.662.6352x43561,married,missing,Plant breeder/geneticist,Excel,PowerBI,2,539.2338129496403,Asia,2
Bruce Fuller,42.452599388379205,10230.0,c,0,missing,East Angelaville,Colombia,False,missing,001-821-286-9365x51534,missing,missing,Gaffer,Python,R,1,539.2338129496403,South America,2
Anthony Bennett,22.0,108184.0,c,1,missing,New Thomas,Hong Kong,False,Other,(966)661-2490,single,freelancer,Medical laboratory scientific officer,missing,missing,0,605.0,Asia,2
Amanda Carter,36.4,71247.0,a,0,003,Seanburgh,Swaziland,True,missing,5730949945,married,employed,Music therapist,SQL,R,4,569.0,Africa,2
Robert Petersen,45.0,125084.0,b,0,missing,East Anthonyborough,Bangladesh,True,F,001-245-660-6397x06986,single,missing,Child psychotherapist,Excel,R,6,525.0,Asia,2
David Harding,42.452599388379205,75853.0,missing,0,003,Charlesland,Samoa,True,missing,(399)624-7526x17624,missing,unemployed,"Nurse, mental health",Python,R,8,539.2338129496403,Oceania,2
Kathleen Baxter,42.6,122931.0,b,0,missing,Jillianburgh,Botswana,True,M,001-861-256-8430x4334,single,unemployed,Energy manager,Excel,Tableau,5,481.0,Africa,2
Elizabeth Leonard,38.8,24768.0,a,1,missing,Turnerhaven,Poland,True,missing,+1-630-316-2611x33545,married,missing,Diagnostic radiographer,missing,R,10,673.0,Europe,2
Dale Rose,57.0,57303.0,b,0,001,Gregstad,Mauritania,True,M,001-021-193-4850x393,married,unemployed,Sub,Excel,PowerBI,6,26.0,Africa,2
Anita Knox,42.4,56720.0,missing,0,missing,Georgeland,Gibraltar,False,missing,+1-005-136-4956x689,single,missing,Sub,SQL,missing,0,510.0,Europe,2
Carol Freeman,29.0,147081.0,a,1,missing,Smithshire,Faroe Islands,True,F,(450)789-4554,missing,unemployed,"Buyer, retail",SQL,missing,10,885.0,Europe,2
Bryan Duncan,42.452599388379205,79816.0,a,1,003,West Christine,Kazakhstan,True,F,+1-887-822-4107x914,single,freelancer,Lexicographer,Python,Tableau,1,539.2338129496403,Asia,2
Karen Sandoval,48.6,20834.0,missing,1,missing,Bridgesside,Canada,True,M,210-597-4047,single,freelancer,"Engineer, electrical",missing,R,10,1038.0,North America,2
Mary Jones,61.0,88640.0,missing,0,missing,Brandyshire,Mauritania,True,Other,585-381-6328,missing,missing,Copy,Python,missing,3,797.0,Africa,2
Joshua Owens,55.0,112408.0,missing,0,003,West Michael,Guam,True,missing,+1-963-734-1413x03205,missing,unemployed,Garment/textile technologist,SQL,missing,6,145.0,Oceania,2
Alicia Gonzalez,42.452599388379205,44160.0,missing,0,001,West Bradleyfort,Heard Island and McDonald Islands,True,F,0946877613,married,unemployed,"Buyer, retail",Excel,PowerBI,6,539.2338129496403,Antarctica,2
Shelley Le,42.2,135370.0,missing,0,003,Grosschester,Seychelles,True,F,001-886-944-4408x020,missing,missing,Dispensing optician,missing,missing,6,902.0,Africa,2
Kayla Davis,46.2,32790.0,b,0,missing,Lake Susan,Turks and Caicos Islands,True,missing,209-825-8123x1784,married,unemployed,"Engineer, aeronautical",missing,missing,3,1049.0,North America,2
Cheryl Faulkner,49.0,93756.0,b,0,abc,New Brittanyport,Yemen,True,missing,(315)429-0632x820,missing,freelancer,Chiropractor,Python,Tableau,5,442.0,Asia,2
